age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,salary,remote_work
46,No,Unknown,1144.0,Research & Development,7,4,Medical,1,487.0,3,Female,30.0,3,2,Manufacturing Director,3,Married,5258.0,16044,2,No,14,3,3,40,0,7.0,2,4.0,1,0,0,1977,411840.0,Yes
21,Yes,travel rarely,156.0,Sales,12,3,Life Sciences,1,494.0,3,Female,90.0,4,1,Sales Representative,2,Single,6463.92,25422,1,No,15,3,4,40,0,1.0,0,3.0,1,0,0,2002,56160.0,No
30,No,Unknown,202.0,Sales,2,1,Technical Degree,1,508.0,3,Male,72.0,3,1,Sales Representative,2,Unknown,2476.0,17434,1,No,18,3,1,40,1,11.25,3,3.0,1,0,0,1993,72720.0,Yes
30,Yes,travel frequently,464.0,Research & Development,4,3,Other,1,514.0,3,Male,40.0,3,1,Research Scientist,4,Single,2285.0,3427,9,Yes,23,4,3,40,0,3.0,4,3.0,1,0,0,1993,167040.0,No
32,No,travel rarely,1305.0,Research & Development,10,4,Other,1,518.0,3,Male,49.0,3,2,Manufacturing Director,2,Single,4197.0,21123,2,No,12,3,4,40,0,18.0,2,2.0,1,0,1,1986,469800.0,Yes
38,No,travel frequently,1490.0,Research & Development,2,2,Other,1,556.0,4,Male,42.0,3,1,Laboratory Technician,4,Married,1702.0,12106,1,Yes,23,4,3,40,1,11.25,3,3.0,1,0,0,1985,536400.0,No
19,Yes,Unknown,489.0,Research & Development,2,2,Technical Degree,1,566.0,1,Male,65.97,2,1,Human Resources,4,Single,2564.0,18437,1,No,12,3,3,40,0,1.0,3,4.0,1,0,0,2004,176040.0,Yes
57,No,travel rarely,210.0,Research & Development,29,3,Other,1,568.0,1,Male,56.0,2,4,Manager,4,Divorced,6463.92,22102,3,No,12,3,3,40,1,11.25,3,2.0,1,0,0,1966,75600.0,Yes
18,Yes,travel frequently,1306.0,Sales,5,3,Marketing,1,614.0,2,Male,69.0,3,1,Sales Representative,2,Unknown,1878.0,8059,1,Yes,14,3,4,40,0,11.25,3,3.0,0,0,0,2005,470160.0,No
40,No,Unknown,1094.0,Sales,28,3,Other,1,615.0,3,Male,58.0,1,3,Sales Executive,1,Unknown,6463.92,11373,3,No,15,3,3,40,1,20.0,2,3.0,1,0,1,1983,393840.0,Yes
26,Yes,travel rarely,471.0,Research & Development,24,3,Other,1,622.0,3,Male,66.0,1,1,Laboratory Technician,4,Single,2340.0,23213,1,Yes,18,3,2,40,0,1.0,3,1.0,1,0,0,1997,169560.0,Yes
24,No,Unknown,823.0,Research & Development,17,2,Other,1,643.0,4,Male,94.0,2,1,Laboratory Technician,2,Married,2127.0,9100,1,No,21,4,4,40,1,1.0,2,3.0,1,0,0,1999,296280.0,Yes
30,Yes,travel frequently,448.0,Sales,12,4,Other,1,648.0,2,Male,74.0,2,1,Sales Representative,1,Married,2033.0,14470,1,No,18,3,3,40,1,1.0,2,4.0,1,0,0,1993,161280.0,Yes
37,No,travel rarely,558.0,Sales,2,3,Marketing,1,656.0,4,Male,75.0,3,2,Sales Executive,3,Married,9602.0,3010,4,No,11,3,3,40,1,11.25,3,2.0,3,1,0,1986,200880.0,No
20,No,travel rarely,959.0,Research & Development,1,3,Life Sciences,1,657.0,4,Female,83.0,2,1,Research Scientist,2,Unknown,6463.92,11757,1,No,13,3,4,40,0,1.0,0,4.0,1,0,0,2003,345240.0,Yes
43,No,Unknown,782.0,Research & Development,14,4,Other,1,661.0,2,Male,50.0,2,4,Research Director,4,Divorced,16627.0,2671,4,No,14,3,3,40,1,21.0,3,2.77,1,0,0,1980,281520.0,No
38,No,Unknown,362.0,Research & Development,27,1,Life Sciences,1,662.0,3,Female,65.97,3,1,Research Scientist,1,Unknown,6463.92,14561,3,No,17,3,4,40,0,8.0,3,2.0,0,0,0,1985,130320.0,Yes
29,No,Unknown,802.09,Sales,44,2,Medical,1,690.0,2,Female,62.0,3,2,Sales Executive,3,Unknown,6463.92,3487,1,No,14,3,1,40,1,11.25,5,2.0,6,1,2,1994,288750.68,No
20,Yes,Unknown,1362.0,Research & Development,10,1,Medical,1,701.0,4,Male,32.0,3,1,Research Scientist,3,Single,1009.0,26999,1,No,11,3,4,40,0,11.25,5,3.0,1,1,1,2003,490320.0,Yes
35,No,non travel,727.0,Research & Development,20,3,Other,1,704.0,20,Male,41.0,2,1,Laboratory Technician,3,Married,6463.92,16900,1,No,18,3,3,40,2,1.0,3,3.0,1,0,0,1988,261720.0,No
37,No,Unknown,1225.0,Research & Development,10,2,Life Sciences,1,715.0,4,Male,80.0,4,1,Research Scientist,4,Single,6463.92,15232,3,No,17,3,1,40,0,11.25,2,2.77,1,0,0,1986,441000.0,Yes
38,No,Unknown,168.0,Research & Development,1,3,Other,1,743.0,3,Female,81.0,3,3,Manufacturing Director,3,Single,7861.0,15397,4,Yes,14,3,4,40,0,10.0,4,2.77,1,0,0,1985,60480.0,Yes
29,No,Unknown,1396.0,Sales,10,3,Other,1,749.0,3,Male,65.97,3,1,Sales Representative,3,Single,2642.0,2755,1,No,11,3,3,40,0,1.0,6,2.77,1,0,0,1994,502560.0,No
38,No,travel rarely,268.0,Research & Development,2,5,Medical,1,773.0,4,Male,92.0,3,1,Research Scientist,3,Married,6463.92,20471,6,Yes,13,3,2,40,1,11.25,0,1.0,1,0,1,1985,96480.0,Yes
34,No,travel rarely,167.0,Research & Development,8,5,Life Sciences,1,775.0,2,Female,32.0,3,2,Manufacturing Director,1,Unknown,5121.0,4187,3,No,14,3,3,40,1,11.25,3,2.77,0,0,0,1989,60120.0,Yes
23,Yes,Unknown,1243.0,Research & Development,6,3,Life Sciences,1,811.0,3,Male,65.97,4,1,Laboratory Technician,1,Unknown,6463.92,3445,1,Yes,21,4,3,40,2,1.0,2,3.0,0,0,0,2000,447480.0,No
24,No,Unknown,1092.0,Research & Development,9,3,Life Sciences,1,812.0,3,Male,60.0,2,1,Laboratory Technician,2,Divorced,2694.0,26551,1,No,11,3,3,40,3,11.25,4,3.0,1,0,0,1999,393120.0,No
29,Yes,travel rarely,805.0,Research & Development,1,2,Life Sciences,1,816.0,2,Female,36.0,2,1,Laboratory Technician,1,Married,6463.92,6689,1,No,11,3,4,40,1,1.0,1,3.0,1,0,0,1994,289800.0,Yes
40,No,travel frequently,720.0,Research & Development,16,4,Medical,1,832.0,1,Male,51.0,2,2,Laboratory Technician,3,Unknown,5094.0,11983,6,No,14,3,4,40,0,10.0,6,3.0,1,0,0,1983,259200.0,Yes
30,No,travel rarely,802.09,Research & Development,2,3,Other,1,833.0,3,Female,52.0,2,2,Manufacturing Director,4,Single,6463.92,20234,5,No,24,4,2,40,0,12.0,4,2.0,0,0,0,1993,288750.68,Yes
45,No,Unknown,252.0,Research & Development,2,3,Other,1,834.0,2,Female,95.0,2,1,Research Scientist,3,Unknown,2274.0,6153,1,No,14,3,4,40,0,1.0,3,3.0,1,0,0,1978,90720.0,Yes
53,No,travel rarely,868.0,Sales,8,3,Marketing,1,897.0,1,Male,73.0,3,4,Sales Executive,4,Married,6463.92,22789,5,No,14,3,3,40,1,28.0,3,3.0,2,2,2,1970,312480.0,Yes
37,No,Unknown,1252.0,Sales,19,2,Other,1,904.0,19,Male,32.0,3,3,Sales Executive,2,Single,6463.92,4814,1,Yes,13,3,4,40,0,11.25,2,3.0,10,0,9,1986,450720.0,No
32,Yes,travel rarely,374.0,Research & Development,25,4,Other,1,911.0,1,Male,87.0,3,1,Laboratory Technician,4,Unknown,6463.92,18016,1,No,24,4,3,40,0,1.0,2,1.0,1,0,1,1991,134640.0,Yes
58,Yes,travel frequently,781.0,Research & Development,2,1,Other,1,918.0,4,Male,57.0,2,1,Laboratory Technician,4,Divorced,2380.0,13384,9,No,14,3,4,40,1,3.0,3,2.0,1,0,0,1965,281160.0,Yes
21,Yes,travel rarely,1427.0,Research & Development,18,1,Other,1,923.0,4,Female,65.0,3,1,Research Scientist,4,Single,6463.92,8870,1,No,19,3,1,40,0,11.25,3,2.0,1,0,0,2002,513720.0,No
34,No,Unknown,546.0,Research & Development,48,3,Life Sciences,1,934.0,48,Male,83.0,3,1,Laboratory Technician,2,Unknown,2008.0,6896,1,No,14,3,2,40,2,1.0,3,3.0,1,1,0,1989,196560.0,Yes
58,No,Unknown,1272.0,Research & Development,5,3,Other,1,940.0,3,Female,37.0,2,3,Healthcare Representative,2,Divorced,10552.0,9255,2,No,13,3,4,40,1,24.0,3,3.0,6,0,4,1965,457920.0,No
48,No,Unknown,802.09,Research & Development,20,4,Medical,1,945.0,4,Male,51.0,3,1,Research Scientist,3,Married,2259.0,5543,4,No,17,3,1,40,2,13.0,2,2.0,0,0,0,1975,288750.68,No
32,No,non travel,1184.0,Research & Development,1,3,Life Sciences,1,951.0,3,Female,70.0,2,1,Laboratory Technician,2,Married,6463.92,3974,6,No,20,3,3,40,0,5.0,3,3.0,3,0,2,1991,426240.0,Yes
25,Yes,Unknown,867.0,Sales,19,2,Marketing,1,952.0,3,Male,36.0,2,1,Sales Representative,2,Married,2413.0,18798,1,Yes,18,3,3,40,3,11.25,2,3.0,1,0,0,1998,312120.0,No
40,No,Unknown,658.0,Sales,10,4,Marketing,1,954.0,1,Male,67.0,2,3,Sales Executive,2,Divorced,6463.92,20652,2,No,12,3,2,40,1,11.0,2,2.0,1,0,0,1983,236880.0,Yes
19,Yes,Unknown,419.0,Sales,21,3,Other,1,959.0,4,Male,37.0,2,1,Sales Representative,2,Single,2121.0,9947,1,Yes,13,3,2,40,0,1.0,3,4.0,1,0,0,2004,150840.0,No
40,Yes,non travel,1479.0,Sales,24,3,Other,1,986.0,2,Female,100.0,4,4,Sales Executive,2,Single,13194.0,17071,4,No,16,3,4,40,0,22.0,2,2.0,1,0,0,1983,532440.0,Yes
29,Yes,travel rarely,906.0,Research & Development,10,3,Other,1,994.0,4,Female,92.0,2,1,Research Scientist,1,Single,6463.92,11479,6,Yes,20,4,3,40,0,3.0,5,3.0,0,0,0,1994,326160.0,Yes
47,No,travel rarely,955.0,Sales,18,2,Life Sciences,1,1003.0,4,Female,83.0,3,2,Sales Executive,4,Single,4163.0,8571,1,Yes,17,3,3,40,0,9.0,0,3.0,9,0,7,1976,343800.0,No
18,No,Unknown,287.0,Research & Development,5,2,Other,1,1012.0,2,Male,73.0,3,1,Research Scientist,4,Unknown,6463.92,13493,1,No,15,3,4,40,0,11.25,2,3.0,0,0,0,2005,103320.0,Yes
42,No,Unknown,265.0,Research & Development,5,2,Other,1,1029.0,4,Male,90.0,3,5,Manager,3,Unknown,18303.0,7770,6,No,13,3,2,40,0,21.0,3,4.0,1,0,0,1981,95400.0,Yes
37,Yes,travel rarely,1141.0,Research & Development,11,2,Medical,1,1033.0,1,Female,61.0,1,2,Healthcare Representative,2,Unknown,4777.0,14382,5,No,15,3,1,40,0,15.0,2,1.0,1,0,0,1986,410760.0,Yes
36,Yes,Unknown,660.0,Research & Development,15,3,Other,1,1052.0,1,Male,81.0,3,2,Laboratory Technician,3,Divorced,6463.92,7858,7,No,14,3,2,40,1,9.0,3,2.0,1,0,0,1987,237600.0,Yes
28,No,travel rarely,1144.0,Sales,10,1,Medical,1,1056.0,4,Male,74.0,3,1,Sales Representative,2,Married,1052.0,23384,1,No,22,4,2,40,0,11.25,5,3.0,1,0,0,1995,411840.0,Yes
43,No,Unknown,415.0,Sales,25,3,Other,1,1076.0,3,Male,65.97,2,3,Sales Executive,4,Unknown,6463.92,5268,5,No,13,3,3,40,1,18.0,5,3.0,1,0,0,1980,149400.0,Yes
21,Yes,travel rarely,1334.0,Research & Development,10,3,Other,1,1079.0,3,Female,36.0,2,1,Laboratory Technician,1,Single,6463.92,17258,1,No,13,3,1,40,0,1.0,6,2.0,1,1,0,2002,480240.0,Yes
51,Yes,travel rarely,1323.0,Research & Development,4,4,Other,1,1081.0,1,Male,34.0,3,1,Research Scientist,3,Married,2461.0,10332,9,No,12,3,3,40,3,18.0,2,4.0,10,2,7,1972,476280.0,No
37,No,Unknown,309.0,Sales,10,4,Other,1,1105.0,4,Female,88.0,2,2,Sales Executive,4,Divorced,6463.92,24223,2,Yes,14,3,3,40,3,8.0,5,3.0,1,0,0,1986,111240.0,No
28,Yes,Unknown,1009.0,Research & Development,1,3,Medical,1,1111.0,1,Male,45.0,2,1,Laboratory Technician,2,Divorced,2596.0,7160,1,No,15,3,1,40,2,11.25,2,3.0,1,0,0,1995,363240.0,No
50,Yes,Unknown,802.09,Sales,1,4,Other,1,1113.0,4,Male,81.0,3,2,Sales Executive,3,Single,4728.0,17251,3,Yes,14,3,4,40,0,5.0,4,3.0,0,0,0,1973,288750.68,Yes
34,No,Unknown,697.0,Research & Development,3,4,Other,1,1115.0,3,Male,40.0,2,1,Research Scientist,4,Unknown,6463.92,22478,3,No,17,3,4,40,3,6.0,2,3.0,0,0,0,1989,250920.0,Yes
38,No,travel rarely,130.0,Sales,2,2,Marketing,1,1125.0,4,Male,32.0,3,3,Sales Executive,2,Single,7351.0,20619,7,No,16,3,3,40,0,11.25,2,3.0,1,0,0,1985,46800.0,Yes
18,Yes,Unknown,247.0,Research & Development,8,1,Other,1,1156.0,3,Male,80.0,3,1,Laboratory Technician,3,Single,6463.92,13556,1,No,12,3,4,40,0,11.25,0,3.0,0,0,0,2005,88920.0,Yes
41,No,Unknown,167.0,Research & Development,12,4,Other,1,1158.0,2,Male,46.0,3,1,Laboratory Technician,4,Unknown,4766.0,9051,3,Yes,11,3,1,40,1,6.0,4,2.77,1,0,0,1982,60120.0,No
35,No,travel rarely,982.0,Research & Development,1,4,Medical,1,1172.0,4,Male,58.0,2,1,Laboratory Technician,3,Unknown,2258.0,16340,6,No,12,3,2,40,1,11.25,2,3.0,8,1,7,1988,353520.0,Yes
32,No,Unknown,862.0,Sales,2,1,Other,1,1190.0,3,Female,76.0,3,1,Sales Representative,1,Unknown,2827.0,14947,1,No,12,3,3,40,3,1.0,3,3.0,1,0,0,1991,310320.0,Yes
44,No,non travel,111.0,Research & Development,26,3,Other,1,1206.0,26,Male,74.0,1,1,Research Scientist,3,Single,2290.0,4279,2,No,13,3,4,40,0,6.0,3,3.0,0,0,0,1979,39960.0,Yes
41,Yes,non travel,906.0,Research & Development,5,2,Life Sciences,1,1210.0,1,Male,95.0,2,1,Research Scientist,1,Unknown,2107.0,20293,6,No,17,3,1,40,1,5.0,2,1.0,1,0,0,1982,326160.0,Yes
42,No,travel frequently,458.0,Research & Development,26,5,Medical,1,1242.0,1,Female,60.0,3,3,Research Director,1,Married,13191.0,23281,3,Yes,17,3,3,40,0,11.25,6,3.0,1,0,0,1981,164880.0,No
49,No,Unknown,1098.0,Research & Development,4,2,Medical,1,1256.0,1,Male,85.0,2,5,Manager,3,Married,6463.92,12124,2,No,13,3,3,40,1,23.0,2,4.0,1,0,0,1974,395280.0,Yes
48,No,travel rarely,969.0,Research & Development,2,2,Technical Degree,1,1258.0,4,Male,76.0,4,1,Laboratory Technician,2,Single,6463.92,16620,5,No,11,3,3,40,0,7.0,4,2.0,1,0,0,1975,348840.0,Yes
29,No,travel rarely,1329.0,Research & Development,7,3,Other,1,1260.0,3,Male,82.0,3,2,Healthcare Representative,4,Unknown,6463.92,4204,1,No,11,3,2,40,2,6.0,2,3.0,6,1,0,1994,478440.0,Yes
48,No,Unknown,715.0,Research & Development,1,3,Life Sciences,1,1263.0,4,Male,76.0,2,5,Research Director,4,Single,18265.0,8733,6,No,12,3,3,40,0,11.25,3,4.0,1,0,0,1975,257400.0,Yes
19,No,Unknown,265.0,Research & Development,25,3,Life Sciences,1,1269.0,2,Female,57.0,4,1,Research Scientist,4,Single,6463.92,21221,1,No,12,3,4,40,0,1.0,2,3.0,1,0,1,2004,95400.0,Yes
23,No,Unknown,373.0,Research & Development,1,2,Other,1,1270.0,4,Male,47.0,3,1,Research Scientist,3,Unknown,6463.92,16901,1,No,22,4,4,40,1,1.0,2,3.0,1,0,1,2000,134280.0,No
25,Yes,travel frequently,599.0,Sales,32,1,Other,1,1273.0,3,Male,73.0,1,1,Sales Representative,4,Single,1118.0,8040,1,Yes,14,3,4,40,0,1.0,4,3.0,1,1,0,1998,215640.0,Yes
45,No,travel frequently,364.0,Research & Development,25,3,Medical,1,1306.0,2,Female,65.97,3,5,Manager,2,Unknown,18061.0,13035,3,No,22,4,3,40,0,22.0,4,3.0,0,0,0,1978,131040.0,No
27,No,Unknown,1291.0,Sales,11,3,Medical,1,1364.0,3,Female,98.0,4,1,Sales Representative,4,Married,6463.92,6527,8,No,14,3,2,40,1,5.0,4,3.0,1,0,0,1996,464760.0,Yes
18,No,non travel,1124.0,Research & Development,1,3,Other,1,1368.0,4,Female,97.0,3,1,Laboratory Technician,4,Single,1611.0,19305,1,No,15,3,3,40,0,0.0,5,4.0,0,0,0,2005,404640.0,No
31,Yes,travel frequently,703.0,Sales,2,3,Other,1,1379.0,3,Female,90.0,2,1,Sales Representative,4,Single,6463.92,11882,7,No,14,3,3,40,0,3.0,3,4.0,1,0,0,1992,253080.0,Yes
31,Yes,travel frequently,802.09,Sales,1,4,Life Sciences,1,1427.0,2,Female,50.0,1,1,Sales Representative,3,Single,6463.92,16154,1,No,12,3,2,40,0,11.25,3,3.0,1,0,0,1992,288750.68,No
31,Yes,travel rarely,202.0,Research & Development,8,3,Life Sciences,1,1433.0,1,Female,34.0,2,1,Research Scientist,2,Unknown,6463.92,22262,1,No,12,3,3,40,0,11.25,3,4.0,1,0,0,1992,72720.0,No
27,No,travel rarely,1377.0,Research & Development,11,1,Life Sciences,1,1434.0,2,Male,91.0,3,1,Laboratory Technician,1,Married,6463.92,7679,0,No,14,3,2,40,0,6.0,3,4.0,5,1,4,1996,495720.0,No
39,Yes,Unknown,592.0,Research & Development,2,3,Other,1,1458.0,1,Female,54.0,2,1,Laboratory Technician,1,Single,6463.92,17181,2,Yes,23,4,2,40,0,11.0,2,4.0,1,0,0,1984,213120.0,Yes
44,No,travel frequently,383.0,Sales,1,5,Marketing,1,1481.0,1,Female,79.0,3,2,Sales Executive,3,Married,4768.0,9282,7,No,12,3,3,40,1,11.0,4,2.0,1,0,0,1979,137880.0,No
30,No,Unknown,990.0,Research & Development,25,3,Other,1,1482.0,25,Male,65.97,3,1,Research Scientist,3,Unknown,1274.0,7152,1,No,13,3,2,40,2,1.0,2,2.0,1,0,0,1993,356400.0,No
24,Yes,travel frequently,381.0,Research & Development,9,3,Other,1,1494.0,2,Male,89.0,3,1,Laboratory Technician,1,Unknown,6463.92,16998,2,No,11,3,3,40,0,11.25,2,2.0,0,0,0,1999,137160.0,No
28,Yes,Unknown,289.0,Research & Development,2,2,Medical,1,1504.0,3,Male,65.97,2,1,Laboratory Technician,1,Single,2561.0,5355,7,No,11,3,3,40,0,8.0,2,2.0,0,0,0,1995,104040.0,Yes
33,No,Unknown,516.0,Research & Development,8,5,Other,1,1515.0,4,Male,69.0,3,2,Healthcare Representative,3,Unknown,6388.0,22049,2,No,17,3,1,40,0,14.0,6,3.0,0,0,0,1990,185760.0,Yes
39,No,travel rarely,1089.0,Research & Development,6,3,Other,1,1525.0,2,Female,32.0,3,3,Manufacturing Director,2,Single,8376.0,9150,4,No,18,3,4,40,0,9.0,3,3.0,2,2,2,1984,392040.0,No
42,No,Unknown,1210.0,Research & Development,2,3,Medical,1,1542.0,3,Male,68.0,2,1,Laboratory Technician,2,Married,4841.0,24052,4,No,14,3,2,40,1,11.25,3,2.77,1,0,0,1981,435600.0,Yes
29,No,travel rarely,598.0,Research & Development,9,3,Other,1,1558.0,3,Male,91.0,4,1,Research Scientist,3,Married,6463.92,22376,6,No,18,3,1,40,2,11.25,2,2.0,1,0,0,1994,215280.0,No
35,No,travel rarely,992.0,Research & Development,1,3,Other,1,1564.0,4,Male,68.0,2,1,Laboratory Technician,1,Unknown,6463.92,21731,1,No,19,3,2,40,0,11.25,3,3.0,3,1,2,1988,357120.0,No
34,No,Unknown,479.0,Research & Development,13,4,Medical,1,1577.0,13,Male,35.0,3,1,Research Scientist,4,Single,2972.0,22061,1,No,13,3,3,40,0,11.25,4,2.77,1,0,0,1989,172440.0,No
26,No,travel rarely,474.0,Research & Development,3,3,Other,1,1581.0,1,Female,89.0,3,1,Research Scientist,4,Unknown,6463.92,11133,1,No,21,4,1,40,0,1.0,5,3.0,1,0,0,1997,170640.0,Yes
50,No,Unknown,264.0,Research & Development,24,3,Marketing,1,1591.0,24,Male,59.0,3,5,Manager,3,Married,6463.92,19519,4,Yes,16,3,3,40,1,11.25,2,3.0,1,0,0,1973,95040.0,No
35,No,Unknown,1349.0,Research & Development,7,2,Life Sciences,1,1601.0,3,Male,63.0,2,1,Laboratory Technician,4,Unknown,2690.0,7713,1,No,18,3,4,40,1,11.25,5,2.0,1,0,1,1988,485640.0,No
46,No,travel rarely,563.0,Research & Development,1,4,Life Sciences,1,1602.0,4,Male,56.0,4,4,Manager,1,Unknown,17567.0,3156,1,No,15,3,2,40,0,27.0,5,1.0,26,0,12,1977,202680.0,No
18,Yes,travel frequently,544.0,Sales,3,2,Medical,1,1624.0,2,Female,70.0,3,1,Sales Representative,4,Single,1569.0,18420,1,Yes,12,3,3,40,0,0.0,2,4.0,0,0,0,2005,195840.0,Yes
29,No,Unknown,991.0,Sales,5,3,Other,1,1669.0,1,Male,43.0,2,2,Sales Executive,2,Divorced,4187.0,3356,1,Yes,13,3,2,40,1,10.0,3,2.0,10,0,9,1994,356760.0,Yes
31,No,Unknown,1112.0,Sales,5,4,Life Sciences,1,1673.0,1,Female,67.0,3,2,Sales Executive,4,Unknown,6463.92,22589,1,No,11,3,1,40,2,10.0,2,2.77,10,0,2,1992,400320.0,Yes
41,No,travel rarely,1206.0,Sales,23,2,Other,1,1678.0,4,Male,80.0,3,3,Sales Executive,3,Single,6463.92,11591,3,No,16,3,4,40,0,21.0,2,3.0,2,0,2,1982,434160.0,Yes
60,No,Unknown,802.09,Research & Development,1,4,Other,1,1697.0,3,Male,92.0,1,3,Healthcare Representative,4,Divorced,10883.0,20467,3,No,20,4,3,40,1,19.0,2,4.0,1,0,0,1963,288750.68,No
24,Yes,Unknown,240.0,Research & Development,22,1,Other,1,1714.0,4,Male,58.0,1,1,Human Resources,3,Married,6463.92,11585,1,No,11,3,3,40,1,1.0,2,3.0,1,0,0,1999,86400.0,Yes
40,No,travel rarely,369.0,Research & Development,8,2,Life Sciences,1,1724.0,2,Female,92.0,3,2,Manufacturing Director,1,Unknown,6463.92,5041,2,Yes,16,3,2,40,1,18.0,3,3.0,1,0,0,1983,132840.0,Yes
47,No,non travel,543.0,Sales,2,4,Marketing,1,1731.0,3,Male,87.0,3,2,Sales Executive,2,Unknown,6463.92,3536,7,No,11,3,4,40,1,4.0,3,1.0,1,0,0,1976,195480.0,Yes
45,No,travel rarely,176.0,Research & Development,41,3,Life Sciences,1,1744.0,41,Female,56.0,1,3,Human Resources,3,Married,9756.0,6595,4,No,21,4,3,40,2,9.0,2,4.0,5,0,3,1978,63360.0,Yes
34,No,Unknown,181.0,Research & Development,2,4,Other,1,1755.0,4,Male,97.0,4,1,Research Scientist,4,Married,6463.92,5586,0,Yes,14,3,1,40,3,6.0,3,3.0,5,1,2,1989,65160.0,No
33,Yes,Unknown,211.0,Sales,16,3,Other,1,1758.0,1,Female,74.0,3,3,Sales Executive,1,Unknown,6463.92,10092,2,Yes,20,4,3,40,0,11.25,2,2.0,0,0,0,1990,75960.0,Yes
31,Yes,travel rarely,1079.0,Sales,16,4,Other,1,1761.0,1,Male,70.0,3,3,Sales Executive,3,Married,6463.92,19002,2,No,13,3,1,40,3,11.25,2,3.0,1,0,0,1992,388440.0,Yes
30,No,Unknown,305.0,Research & Development,16,3,Other,1,1763.0,3,Male,58.0,4,2,Healthcare Representative,3,Married,5294.0,9128,3,No,16,3,3,40,1,10.0,3,3.0,7,1,7,1993,109800.0,No
38,No,travel rarely,833.0,Research & Development,18,3,Medical,1,1766.0,2,Male,60.0,1,2,Healthcare Representative,4,Married,6463.92,24539,3,No,16,3,3,40,1,11.25,2,3.0,1,1,0,1985,299880.0,Yes
22,Yes,travel rarely,1294.0,Research & Development,45,1,Medical,1,1783.0,3,Female,79.0,3,1,Laboratory Technician,1,Unknown,6463.92,15999,1,Yes,17,3,3,40,0,1.0,6,3.0,1,0,0,2001,465840.0,Yes
18,No,Unknown,1431.0,Research & Development,14,3,Other,1,1839.0,2,Female,33.0,3,1,Research Scientist,3,Single,6463.92,8018,1,No,16,3,3,40,0,0.0,4,1.0,0,0,0,2005,515160.0,Yes
31,Yes,travel rarely,359.0,Research & Development,18,5,Human Resources,1,1842.0,4,Male,89.0,4,1,Human Resources,1,Married,2956.0,21495,0,No,17,3,3,40,0,2.0,4,3.0,1,0,0,1992,129240.0,Yes
36,No,travel rarely,430.0,Research & Development,2,4,Other,1,1847.0,4,Female,73.0,3,2,Research Scientist,2,Unknown,6463.92,19573,4,Yes,22,4,4,40,1,11.25,2,3.0,1,0,0,1987,154800.0,Yes
32,No,travel frequently,1318.0,Sales,10,4,Marketing,1,1853.0,4,Male,79.0,3,2,Sales Executive,4,Unknown,4648.0,26075,8,No,13,3,3,40,0,11.25,2,4.0,0,0,0,1991,474480.0,Yes
42,No,travel rarely,1142.0,Research & Development,8,3,Other,1,1860.0,4,Male,65.97,3,1,Laboratory Technician,3,Unknown,6463.92,13624,4,No,13,3,4,40,0,11.25,3,3.0,0,0,0,1981,411120.0,Yes
29,No,travel rarely,352.0,Research & Development,6,1,Other,1,1865.0,4,Male,87.0,2,1,Human Resources,2,Married,2804.0,15434,1,No,11,3,4,40,0,11.25,3,3.0,1,0,0,1994,126720.0,Yes
28,No,travel rarely,1172.0,Sales,3,3,Medical,1,1875.0,2,Female,78.0,3,1,Sales Representative,2,Unknown,2856.0,3692,1,No,19,3,4,40,1,1.0,3,3.0,1,0,0,1995,421920.0,Yes
30,Yes,Unknown,945.0,Sales,9,3,Other,1,1876.0,2,Male,89.0,3,1,Sales Representative,4,Unknown,6463.92,16019,1,No,13,3,3,40,0,11.25,3,2.0,1,0,0,1993,340200.0,No
26,No,Unknown,482.0,Research & Development,1,2,Life Sciences,1,1893.0,2,Female,90.0,2,1,Research Scientist,3,Unknown,2933.0,14908,1,Yes,13,3,3,40,1,1.0,3,2.0,1,1,0,1997,173520.0,No
44,No,travel rarely,170.0,Research & Development,1,4,Other,1,1903.0,2,Male,78.0,4,2,Healthcare Representative,1,Unknown,6463.92,9364,2,No,15,3,4,40,1,10.0,5,3.0,2,2,2,1979,61200.0,Yes
29,Yes,travel frequently,746.0,Sales,24,3,Technical Degree,1,1928.0,3,Male,45.0,4,1,Sales Representative,1,Single,1091.0,10642,1,No,17,3,4,40,0,1.0,3,2.77,1,0,0,1994,268560.0,Yes
28,Yes,travel rarely,1475.0,Sales,13,2,Marketing,1,1933.0,4,Female,84.0,3,2,Sales Executive,3,Unknown,6463.92,23352,3,Yes,11,3,4,40,0,6.0,0,3.0,2,2,2,1995,531000.0,Yes
56,No,travel rarely,1443.0,Sales,11,5,Other,1,1935.0,4,Female,89.0,2,2,Sales Executive,1,Married,6463.92,20328,4,No,16,3,3,40,1,11.25,3,3.0,0,0,0,1967,519480.0,Yes
39,No,travel rarely,867.0,Research & Development,9,2,Other,1,1936.0,1,Male,87.0,3,2,Manufacturing Director,1,Married,5151.0,12315,1,No,25,4,4,40,1,10.0,3,3.0,10,7,9,1984,312120.0,Yes
