age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,salary,remote_work
41,No,travel rarely,1411.0,Research & Development,19,2,Life Sciences,1,334.0,3,0,36,3,2,Research Scientist,1,Divorced,,19877.0,2,Yes,No,16,3.0,1,,2,17.0,2,2.0,1,0,0,1982,1000000000.0,Yes
37,Yes,Unknown,504.0,Research & Development,10,3,Medical,1,342.0,1,0,61,3,3,Manufacturing Director,3,Unknown,10048.0,22573.0,6,Yes,No,11,,2,80.0,2,17.0,5,3.0,1,0,0,1986,1000000000.0,Yes
28,Yes,travel rarely,529.0,Research & Development,2,4,Life Sciences,1,364.0,1,0,79,3,1,Laboratory Technician,3,Single,,14935.0,2,Yes,No,11,3.0,3,,0,5.0,5,1.0,0,0,0,1995,1000000000.0,No
31,No,travel rarely,1463.0,Research & Development,23,3,Medical,1,367.0,2,0,64,2,2,Healthcare Representative,4,Unknown,,14408.0,0,Yes,No,21,,2,,1,10.0,2,3.0,9,7,8,1992,1000000000.0,Yes
44,Yes,travel frequently,920.0,Research & Development,12,3,Life Sciences,1,392.0,12,0,43,3,1,Laboratory Technician,3,Unknown,3161.0,19920.0,3,Yes,Yes,22,4.0,4,,1,19.0,0,1.0,1,0,0,1979,1000000000.0,Yes
36,No,Unknown,506.0,Research & Development,3,3,Technical Degree,1,397.0,3,0,30,3,2,Research Scientist,2,Single,,26285.0,4,Yes,No,12,3.0,4,,0,10.0,2,3.0,8,7,7,1987,1000000000.0,Yes
36,No,Unknown,566.0,Research & Development,18,4,Life Sciences,1,407.0,3,0,81,4,1,Laboratory Technician,4,Married,,7122.0,4,Yes,No,18,3.0,4,,2,4.0,2,3.0,1,0,0,1987,1000000000.0,Yes
39,Yes,travel rarely,1162.0,Sales,3,2,Other,1,445.0,4,1,41,3,2,Sales Executive,3,Married,5238.0,17778.0,4,Yes,Yes,18,3.0,1,,0,12.0,3,2.0,1,0,0,1984,1000000000.0,Yes
42,No,travel rarely,810.0,Research & Development,23,5,Other,1,468.0,1,1,44,3,4,Research Director,4,Single,15992.0,15901.0,2,Yes,No,14,3.0,2,,0,16.0,2,3.0,1,0,0,1981,1000000000.0,No
32,No,Unknown,1062.0,Research & Development,2,3,Other,1,471.0,3,1,75,3,1,Laboratory Technician,2,Married,2370.0,3956.0,1,Yes,No,13,,3,,1,8.0,4,3.0,8,0,7,1991,1000000000.0,Yes
48,No,travel rarely,530.0,Research & Development,29,1,Medical,1,473.0,1,1,91,3,3,Manager,3,Married,,23978.0,3,Yes,No,21,4.0,2,,1,15.0,3,1.0,0,0,0,1975,1000000000.0,Yes
42,No,travel rarely,1332.0,Research & Development,2,4,Other,1,477.0,1,0,98,2,2,Healthcare Representative,4,Unknown,6781.0,17078.0,3,Yes,No,23,4.0,2,,0,,6,3.0,1,0,0,1981,1000000000.0,No
36,No,non travel,845.0,Sales,1,5,Medical,1,479.0,4,1,45,3,2,Sales Executive,4,Unknown,6653.0,15276.0,4,Yes,No,15,,2,,0,,6,3.0,1,0,0,1987,1000000000.0,Yes
33,Yes,travel rarely,350.0,Sales,5,3,Marketing,1,485.0,4,1,34,3,1,Sales Representative,3,Single,2851.0,9150.0,1,Yes,No,13,,2,,0,1.0,2,3.0,1,0,0,1990,1000000000.0,No
46,No,Unknown,1144.0,Research & Development,7,4,Medical,1,487.0,3,1,30,3,2,Manufacturing Director,3,Married,5258.0,16044.0,2,Yes,No,14,3.0,3,,0,7.0,2,4.0,1,0,0,1977,1000000000.0,Yes
21,Yes,travel rarely,156.0,Sales,12,3,Life Sciences,1,494.0,3,1,90,4,1,Sales Representative,2,Single,,25422.0,1,Yes,No,15,3.0,4,,0,1.0,0,3.0,1,0,0,2002,1000000000.0,No
30,No,Unknown,202.0,Sales,2,1,Technical Degree,1,508.0,3,0,72,3,1,Sales Representative,2,Unknown,2476.0,17434.0,1,Yes,No,18,3.0,1,,1,,3,3.0,1,0,0,1993,1000000000.0,Yes
30,Yes,travel frequently,464.0,Research & Development,4,3,Other,1,514.0,3,0,40,3,1,Research Scientist,4,Single,2285.0,3427.0,9,Yes,Yes,23,4.0,3,,0,3.0,4,3.0,1,0,0,1993,1000000000.0,No
32,No,travel rarely,1305.0,Research & Development,10,4,Other,1,518.0,3,0,49,3,2,Manufacturing Director,2,Single,4197.0,21123.0,2,Yes,No,12,3.0,4,,0,18.0,2,2.0,1,0,1,1986,1000000000.0,Yes
38,No,travel frequently,1490.0,Research & Development,2,2,Other,1,556.0,4,0,42,3,1,Laboratory Technician,4,Married,1702.0,12106.0,1,Yes,Yes,23,4.0,3,,1,,3,3.0,1,0,0,1985,1000000000.0,No
19,Yes,Unknown,489.0,Research & Development,2,2,Technical Degree,1,566.0,1,0,Not Available,2,1,Human Resources,4,Single,2564.0,18437.0,1,Yes,No,12,3.0,3,,0,1.0,3,4.0,1,0,0,2004,1000000000.0,Yes
57,No,travel rarely,210.0,Research & Development,29,3,Other,1,568.0,1,0,56,2,4,Manager,4,Divorced,,22102.0,3,Yes,No,12,3.0,3,,1,,3,2.0,1,0,0,1966,1000000000.0,Yes
18,Yes,travel frequently,1306.0,Sales,5,3,Marketing,1,614.0,2,0,69,3,1,Sales Representative,2,Unknown,1878.0,8059.0,1,Yes,Yes,14,3.0,4,,0,,3,3.0,0,0,0,2005,1000000000.0,No
40,No,Unknown,1094.0,Sales,28,3,Other,1,615.0,3,0,58,1,3,Sales Executive,1,Unknown,,11373.0,3,Yes,No,15,3.0,3,,1,20.0,2,3.0,1,0,1,1983,1000000000.0,Yes
26,Yes,travel rarely,471.0,Research & Development,24,3,Other,1,622.0,3,0,66,1,1,Laboratory Technician,4,Single,2340.0,23213.0,1,Yes,Yes,18,3.0,2,,0,1.0,3,1.0,1,0,0,1997,1000000000.0,Yes
24,No,Unknown,823.0,Research & Development,17,2,Other,1,643.0,4,0,94,2,1,Laboratory Technician,2,Married,2127.0,9100.0,1,Yes,No,21,4.0,4,,1,1.0,2,3.0,1,0,0,1999,1000000000.0,Yes
30,Yes,travel frequently,448.0,Sales,12,4,Other,1,648.0,2,0,74,2,1,Sales Representative,1,Married,2033.0,14470.0,1,Yes,No,18,3.0,3,,1,1.0,2,4.0,1,0,0,1993,1000000000.0,Yes
37,No,travel rarely,558.0,Sales,2,3,Marketing,1,656.0,4,0,75,3,2,Sales Executive,3,Married,9602.0,3010.0,4,Yes,No,11,3.0,3,,1,,3,2.0,3,1,0,1986,1000000000.0,No
20,No,travel rarely,959.0,Research & Development,1,3,Life Sciences,1,657.0,4,1,83,2,1,Research Scientist,2,Unknown,,11757.0,1,Yes,No,13,,4,80.0,0,1.0,0,4.0,1,0,0,2003,1000000000.0,Yes
43,No,Unknown,782.0,Research & Development,14,4,Other,1,661.0,2,0,50,2,4,Research Director,4,Divorced,16627.0,2671.0,4,Yes,No,14,3.0,3,,1,21.0,3,,1,0,0,1980,1000000000.0,No
38,No,Unknown,362.0,Research & Development,27,1,Life Sciences,1,662.0,3,1,Not Available,3,1,Research Scientist,1,Unknown,,14561.0,3,Yes,No,17,3.0,4,,0,8.0,3,2.0,0,0,0,1985,1000000000.0,Yes
29,No,Unknown,802.0852348993288,Sales,44,2,Medical,1,690.0,2,1,62,3,2,Sales Executive,3,Unknown,,3487.0,1,Yes,No,14,3.0,1,,1,,5,2.0,6,1,2,1994,1000000000.0,No
20,Yes,Unknown,1362.0,Research & Development,10,1,Medical,1,701.0,4,0,32,3,1,Research Scientist,3,Single,1009.0,26999.0,1,Yes,No,11,3.0,4,,0,,5,3.0,1,1,1,2003,1000000000.0,Yes
35,No,non travel,727.0,Research & Development,20,3,Other,1,704.0,20,0,41,2,1,Laboratory Technician,3,Married,,16900.0,1,Yes,No,18,3.0,3,,2,1.0,3,3.0,1,0,0,1988,1000000000.0,No
37,No,Unknown,1225.0,Research & Development,10,2,Life Sciences,1,715.0,4,0,80,4,1,Research Scientist,4,Single,,15232.0,3,Yes,No,17,3.0,1,,0,,2,,1,0,0,1986,1000000000.0,Yes
38,No,Unknown,168.0,Research & Development,1,3,Other,1,743.0,3,1,81,3,3,Manufacturing Director,3,Single,7861.0,15397.0,4,Yes,Yes,14,,4,,0,10.0,4,,1,0,0,1985,1000000000.0,Yes
29,No,Unknown,1396.0,Sales,10,3,Other,1,749.0,3,0,Not Available,3,1,Sales Representative,3,Single,2642.0,2755.0,1,Yes,No,11,3.0,3,,0,1.0,6,,1,0,0,1994,1000000000.0,No
38,No,travel rarely,268.0,Research & Development,2,5,Medical,1,773.0,4,0,92,3,1,Research Scientist,3,Married,,20471.0,6,Yes,Yes,13,3.0,2,80.0,1,,0,1.0,1,0,1,1985,1000000000.0,Yes
34,No,travel rarely,167.0,Research & Development,8,5,Life Sciences,1,775.0,2,1,32,3,2,Manufacturing Director,1,Unknown,5121.0,4187.0,3,Yes,No,14,3.0,3,,1,,3,,0,0,0,1989,1000000000.0,Yes
23,Yes,Unknown,1243.0,Research & Development,6,3,Life Sciences,1,811.0,3,0,Not Available,4,1,Laboratory Technician,1,Unknown,,3445.0,1,Yes,Yes,21,4.0,3,,2,1.0,2,3.0,0,0,0,2000,1000000000.0,No
24,No,Unknown,1092.0,Research & Development,9,3,Life Sciences,1,812.0,3,0,60,2,1,Laboratory Technician,2,Divorced,2694.0,26551.0,1,Yes,No,11,3.0,3,,3,,4,3.0,1,0,0,1999,1000000000.0,No
29,Yes,travel rarely,805.0,Research & Development,1,2,Life Sciences,1,816.0,2,1,36,2,1,Laboratory Technician,1,Married,,6689.0,1,Yes,No,11,3.0,4,,1,1.0,1,3.0,1,0,0,1994,1000000000.0,Yes
40,No,travel frequently,720.0,Research & Development,16,4,Medical,1,832.0,1,0,51,2,2,Laboratory Technician,3,Unknown,5094.0,11983.0,6,Yes,No,14,3.0,4,,0,10.0,6,3.0,1,0,0,1983,1000000000.0,Yes
30,No,travel rarely,802.0852348993288,Research & Development,2,3,Other,1,833.0,3,1,52,2,2,Manufacturing Director,4,Single,,20234.0,5,Yes,No,24,4.0,2,,0,12.0,4,2.0,0,0,0,1993,1000000000.0,Yes
45,No,Unknown,252.0,Research & Development,2,3,Other,1,834.0,2,1,95,2,1,Research Scientist,3,Unknown,2274.0,6153.0,1,Yes,No,14,3.0,4,,0,1.0,3,3.0,1,0,0,1978,1000000000.0,Yes
53,No,travel rarely,868.0,Sales,8,3,Marketing,1,897.0,1,0,73,3,4,Sales Executive,4,Married,,22789.0,5,Yes,No,14,3.0,3,80.0,1,28.0,3,3.0,2,2,2,1970,1000000000.0,Yes
37,No,Unknown,1252.0,Sales,19,2,Other,1,904.0,19,0,32,3,3,Sales Executive,2,Single,,4814.0,1,Yes,Yes,13,3.0,4,,0,,2,3.0,10,0,9,1986,1000000000.0,No
32,Yes,travel rarely,374.0,Research & Development,25,4,Other,1,911.0,1,0,87,3,1,Laboratory Technician,4,Unknown,,18016.0,1,Yes,No,24,4.0,3,,0,1.0,2,1.0,1,0,1,1991,1000000000.0,Yes
58,Yes,travel frequently,781.0,Research & Development,2,1,Other,1,918.0,4,0,57,2,1,Laboratory Technician,4,Divorced,2380.0,13384.0,9,Yes,No,14,3.0,4,,1,3.0,3,2.0,1,0,0,1965,1000000000.0,Yes
21,Yes,travel rarely,1427.0,Research & Development,18,1,Other,1,923.0,4,1,65,3,1,Research Scientist,4,Single,,8870.0,1,Yes,No,19,,1,,0,,3,2.0,1,0,0,2002,1000000000.0,No
34,No,Unknown,546.0,Research & Development,48,3,Life Sciences,1,934.0,48,0,83,3,1,Laboratory Technician,2,Unknown,2008.0,6896.0,1,Yes,No,14,3.0,2,80.0,2,1.0,3,3.0,1,1,0,1989,1000000000.0,Yes
58,No,Unknown,1272.0,Research & Development,5,3,Other,1,940.0,3,1,37,2,3,Healthcare Representative,2,Divorced,10552.0,9255.0,2,Yes,No,13,,4,,1,24.0,3,3.0,6,0,4,1965,1000000000.0,No
48,No,Unknown,802.0852348993288,Research & Development,20,4,Medical,1,945.0,4,0,51,3,1,Research Scientist,3,Married,2259.0,5543.0,4,Yes,No,17,3.0,1,80.0,2,13.0,2,2.0,0,0,0,1975,1000000000.0,No
32,No,non travel,1184.0,Research & Development,1,3,Life Sciences,1,951.0,3,1,70,2,1,Laboratory Technician,2,Married,,3974.0,6,Yes,No,20,,3,,0,5.0,3,3.0,3,0,2,1991,1000000000.0,Yes
25,Yes,Unknown,867.0,Sales,19,2,Marketing,1,952.0,3,0,36,2,1,Sales Representative,2,Married,2413.0,18798.0,1,Yes,Yes,18,,3,80.0,3,,2,3.0,1,0,0,1998,1000000000.0,No
40,No,Unknown,658.0,Sales,10,4,Marketing,1,954.0,1,0,67,2,3,Sales Executive,2,Divorced,,20652.0,2,Yes,No,12,3.0,2,80.0,1,11.0,2,2.0,1,0,0,1983,1000000000.0,Yes
19,Yes,Unknown,419.0,Sales,21,3,Other,1,959.0,4,0,37,2,1,Sales Representative,2,Single,2121.0,9947.0,1,Yes,Yes,13,3.0,2,80.0,0,1.0,3,4.0,1,0,0,2004,1000000000.0,No
40,Yes,non travel,1479.0,Sales,24,3,Other,1,986.0,2,1,100,4,4,Sales Executive,2,Single,13194.0,17071.0,4,Yes,No,16,3.0,4,,0,22.0,2,2.0,1,0,0,1983,1000000000.0,Yes
29,Yes,travel rarely,906.0,Research & Development,10,3,Other,1,994.0,4,1,92,2,1,Research Scientist,1,Single,,11479.0,6,Yes,Yes,20,4.0,3,,0,3.0,5,3.0,0,0,0,1994,1000000000.0,Yes
47,No,travel rarely,955.0,Sales,18,2,Life Sciences,1,1003.0,4,1,83,3,2,Sales Executive,4,Single,4163.0,8571.0,1,Yes,Yes,17,3.0,3,,0,9.0,0,3.0,9,0,7,1976,1000000000.0,No
18,No,Unknown,287.0,Research & Development,5,2,Other,1,1012.0,2,0,73,3,1,Research Scientist,4,Unknown,,13493.0,1,Yes,No,15,3.0,4,,0,,2,3.0,0,0,0,2005,1000000000.0,Yes
42,No,Unknown,265.0,Research & Development,5,2,Other,1,1029.0,4,0,90,3,5,Manager,3,Unknown,18303.0,7770.0,6,Yes,No,13,3.0,2,,0,21.0,3,4.0,1,0,0,1981,1000000000.0,Yes
37,Yes,travel rarely,1141.0,Research & Development,11,2,Medical,1,1033.0,1,1,61,1,2,Healthcare Representative,2,Unknown,4777.0,14382.0,5,Yes,No,15,3.0,1,,0,15.0,2,1.0,1,0,0,1986,1000000000.0,Yes
36,Yes,Unknown,660.0,Research & Development,15,3,Other,1,1052.0,1,0,81,3,2,Laboratory Technician,3,Divorced,,7858.0,7,Yes,No,14,3.0,2,,1,9.0,3,2.0,1,0,0,1987,1000000000.0,Yes
28,No,travel rarely,1144.0,Sales,10,1,Medical,1,1056.0,4,0,74,3,1,Sales Representative,2,Married,1052.0,23384.0,1,Yes,No,22,4.0,2,,0,,5,3.0,1,0,0,1995,1000000000.0,Yes
43,No,Unknown,415.0,Sales,25,3,Other,1,1076.0,3,0,Not Available,2,3,Sales Executive,4,Unknown,,5268.0,5,Yes,No,13,3.0,3,,1,18.0,5,3.0,1,0,0,1980,1000000000.0,Yes
21,Yes,travel rarely,1334.0,Research & Development,10,3,Other,1,1079.0,3,1,36,2,1,Laboratory Technician,1,Single,,17258.0,1,Yes,No,13,,1,,0,1.0,6,2.0,1,1,0,2002,1000000000.0,Yes
51,Yes,travel rarely,1323.0,Research & Development,4,4,Other,1,1081.0,1,0,34,3,1,Research Scientist,3,Married,2461.0,10332.0,9,Yes,No,12,,3,,3,18.0,2,4.0,10,2,7,1972,1000000000.0,No
37,No,Unknown,309.0,Sales,10,4,Other,1,1105.0,4,1,88,2,2,Sales Executive,4,Divorced,,24223.0,2,Yes,Yes,14,,3,,3,8.0,5,3.0,1,0,0,1986,1000000000.0,No
28,Yes,Unknown,1009.0,Research & Development,1,3,Medical,1,1111.0,1,0,45,2,1,Laboratory Technician,2,Divorced,2596.0,7160.0,1,Yes,No,15,,1,80.0,2,,2,3.0,1,0,0,1995,1000000000.0,No
50,Yes,Unknown,802.0852348993288,Sales,1,4,Other,1,1113.0,4,0,81,3,2,Sales Executive,3,Single,4728.0,17251.0,3,Yes,Yes,14,3.0,4,80.0,0,5.0,4,3.0,0,0,0,1973,1000000000.0,Yes
34,No,Unknown,697.0,Research & Development,3,4,Other,1,1115.0,3,0,40,2,1,Research Scientist,4,Unknown,,22478.0,3,Yes,No,17,3.0,4,,3,6.0,2,3.0,0,0,0,1989,1000000000.0,Yes
38,No,travel rarely,130.0,Sales,2,2,Marketing,1,1125.0,4,0,32,3,3,Sales Executive,2,Single,7351.0,20619.0,7,Yes,No,16,3.0,3,,0,,2,3.0,1,0,0,1985,1000000000.0,Yes
18,Yes,Unknown,247.0,Research & Development,8,1,Other,1,1156.0,3,0,80,3,1,Laboratory Technician,3,Single,,13556.0,1,Yes,No,12,3.0,4,,0,,0,3.0,0,0,0,2005,1000000000.0,Yes
41,No,Unknown,167.0,Research & Development,12,4,Other,1,1158.0,2,0,46,3,1,Laboratory Technician,4,Unknown,4766.0,9051.0,3,Yes,Yes,11,3.0,1,80.0,1,6.0,4,,1,0,0,1982,1000000000.0,No
35,No,travel rarely,982.0,Research & Development,1,4,Medical,1,1172.0,4,0,58,2,1,Laboratory Technician,3,Unknown,2258.0,16340.0,6,Yes,No,12,3.0,2,,1,,2,3.0,8,1,7,1988,1000000000.0,Yes
32,No,Unknown,862.0,Sales,2,1,Other,1,1190.0,3,1,76,3,1,Sales Representative,1,Unknown,2827.0,14947.0,1,Yes,No,12,3.0,3,80.0,3,1.0,3,3.0,1,0,0,1991,1000000000.0,Yes
44,No,non travel,111.0,Research & Development,26,3,Other,1,1206.0,26,0,74,1,1,Research Scientist,3,Single,2290.0,4279.0,2,Yes,No,13,,4,,0,6.0,3,3.0,0,0,0,1979,1000000000.0,Yes
41,Yes,non travel,906.0,Research & Development,5,2,Life Sciences,1,1210.0,1,0,95,2,1,Research Scientist,1,Unknown,2107.0,20293.0,6,Yes,No,17,3.0,1,,1,5.0,2,1.0,1,0,0,1982,1000000000.0,Yes
42,No,travel frequently,458.0,Research & Development,26,5,Medical,1,1242.0,1,1,60,3,3,Research Director,1,Married,13191.0,23281.0,3,Yes,Yes,17,3.0,3,80.0,0,,6,3.0,1,0,0,1981,1000000000.0,No
49,No,Unknown,1098.0,Research & Development,4,2,Medical,1,1256.0,1,0,85,2,5,Manager,3,Married,,12124.0,2,Yes,No,13,,3,80.0,1,23.0,2,4.0,1,0,0,1974,1000000000.0,Yes
48,No,travel rarely,969.0,Research & Development,2,2,Technical Degree,1,1258.0,4,0,76,4,1,Laboratory Technician,2,Single,,16620.0,5,Yes,No,11,3.0,3,,0,7.0,4,2.0,1,0,0,1975,1000000000.0,Yes
29,No,travel rarely,1329.0,Research & Development,7,3,Other,1,1260.0,3,0,82,3,2,Healthcare Representative,4,Unknown,,4204.0,1,Yes,No,11,3.0,2,80.0,2,6.0,2,3.0,6,1,0,1994,1000000000.0,Yes
48,No,Unknown,715.0,Research & Development,1,3,Life Sciences,1,1263.0,4,0,76,2,5,Research Director,4,Single,18265.0,8733.0,6,Yes,No,12,3.0,3,,0,,3,4.0,1,0,0,1975,1000000000.0,Yes
19,No,Unknown,265.0,Research & Development,25,3,Life Sciences,1,1269.0,2,1,57,4,1,Research Scientist,4,Single,,21221.0,1,Yes,No,12,3.0,4,,0,1.0,2,3.0,1,0,1,2004,1000000000.0,Yes
23,No,Unknown,373.0,Research & Development,1,2,Other,1,1270.0,4,0,47,3,1,Research Scientist,3,Unknown,,16901.0,1,Yes,No,22,4.0,4,,1,1.0,2,3.0,1,0,1,2000,1000000000.0,No
25,Yes,travel frequently,599.0,Sales,32,1,Other,1,1273.0,3,0,73,1,1,Sales Representative,4,Single,1118.0,8040.0,1,Yes,Yes,14,,4,,0,1.0,4,3.0,1,1,0,1998,1000000000.0,Yes
45,No,travel frequently,364.0,Research & Development,25,3,Medical,1,1306.0,2,1,Not Available,3,5,Manager,2,Unknown,18061.0,13035.0,3,Yes,No,22,4.0,3,80.0,0,22.0,4,3.0,0,0,0,1978,1000000000.0,No
27,No,Unknown,1291.0,Sales,11,3,Medical,1,1364.0,3,1,98,4,1,Sales Representative,4,Married,,6527.0,8,Yes,No,14,,2,,1,5.0,4,3.0,1,0,0,1996,1000000000.0,Yes
18,No,non travel,1124.0,Research & Development,1,3,Other,1,1368.0,4,1,97,3,1,Laboratory Technician,4,Single,1611.0,19305.0,1,Yes,No,15,3.0,3,,0,0.0,5,4.0,0,0,0,2005,1000000000.0,No
31,Yes,travel frequently,703.0,Sales,2,3,Other,1,1379.0,3,1,90,2,1,Sales Representative,4,Single,,11882.0,7,Yes,No,14,3.0,3,,0,3.0,3,4.0,1,0,0,1992,1000000000.0,Yes
31,Yes,travel frequently,802.0852348993288,Sales,1,4,Life Sciences,1,1427.0,2,1,50,1,1,Sales Representative,3,Single,,16154.0,1,Yes,No,12,,2,,0,,3,3.0,1,0,0,1992,1000000000.0,No
31,Yes,travel rarely,202.0,Research & Development,8,3,Life Sciences,1,1433.0,1,1,34,2,1,Research Scientist,2,Unknown,,22262.0,1,Yes,No,12,3.0,3,,0,,3,4.0,1,0,0,1992,1000000000.0,No
27,No,travel rarely,1377.0,Research & Development,11,1,Life Sciences,1,1434.0,2,0,91,3,1,Laboratory Technician,1,Married,,7679.0,0,Yes,No,14,3.0,2,80.0,0,6.0,3,4.0,5,1,4,1996,1000000000.0,No
39,Yes,Unknown,592.0,Research & Development,2,3,Other,1,1458.0,1,1,54,2,1,Laboratory Technician,1,Single,,17181.0,2,Yes,Yes,23,4.0,2,,0,11.0,2,4.0,1,0,0,1984,1000000000.0,Yes
44,No,travel frequently,383.0,Sales,1,5,Marketing,1,1481.0,1,1,79,3,2,Sales Executive,3,Married,4768.0,9282.0,7,Yes,No,12,,3,,1,11.0,4,2.0,1,0,0,1979,1000000000.0,No
30,No,Unknown,990.0,Research & Development,25,3,Other,1,1482.0,25,0,Not Available,3,1,Research Scientist,3,Unknown,1274.0,7152.0,1,Yes,No,13,3.0,2,80.0,2,1.0,2,2.0,1,0,0,1993,1000000000.0,No
24,Yes,travel frequently,381.0,Research & Development,9,3,Other,1,1494.0,2,0,89,3,1,Laboratory Technician,1,Unknown,,16998.0,2,Yes,No,11,3.0,3,,0,,2,2.0,0,0,0,1999,1000000000.0,No
28,Yes,Unknown,289.0,Research & Development,2,2,Medical,1,1504.0,3,0,Not Available,2,1,Laboratory Technician,1,Single,2561.0,5355.0,7,Yes,No,11,,3,,0,8.0,2,2.0,0,0,0,1995,1000000000.0,Yes
33,No,Unknown,516.0,Research & Development,8,5,Other,1,1515.0,4,0,69,3,2,Healthcare Representative,3,Unknown,6388.0,22049.0,2,Yes,No,17,3.0,1,,0,14.0,6,3.0,0,0,0,1990,1000000000.0,Yes
39,No,travel rarely,1089.0,Research & Development,6,3,Other,1,1525.0,2,1,32,3,3,Manufacturing Director,2,Single,8376.0,9150.0,4,Yes,No,18,,4,,0,9.0,3,3.0,2,2,2,1984,1000000000.0,No
42,No,Unknown,1210.0,Research & Development,2,3,Medical,1,1542.0,3,0,68,2,1,Laboratory Technician,2,Married,4841.0,24052.0,4,Yes,No,14,,2,,1,,3,,1,0,0,1981,1000000000.0,Yes
29,No,travel rarely,598.0,Research & Development,9,3,Other,1,1558.0,3,0,91,4,1,Research Scientist,3,Married,,22376.0,6,Yes,No,18,3.0,1,,2,,2,2.0,1,0,0,1994,1000000000.0,No
35,No,travel rarely,992.0,Research & Development,1,3,Other,1,1564.0,4,0,68,2,1,Laboratory Technician,1,Unknown,,21731.0,1,Yes,No,19,3.0,2,,0,,3,3.0,3,1,2,1988,1000000000.0,No
34,No,Unknown,479.0,Research & Development,13,4,Medical,1,1577.0,13,0,35,3,1,Research Scientist,4,Single,2972.0,22061.0,1,Yes,No,13,3.0,3,,0,,4,,1,0,0,1989,1000000000.0,No
26,No,travel rarely,474.0,Research & Development,3,3,Other,1,1581.0,1,1,89,3,1,Research Scientist,4,Unknown,,11133.0,1,Yes,No,21,4.0,1,,0,1.0,5,3.0,1,0,0,1997,1000000000.0,Yes
50,No,Unknown,264.0,Research & Development,24,3,Marketing,1,1591.0,24,0,59,3,5,Manager,3,Married,,19519.0,4,Yes,Yes,16,,3,80.0,1,,2,3.0,1,0,0,1973,1000000000.0,No
35,No,Unknown,1349.0,Research & Development,7,2,Life Sciences,1,1601.0,3,0,63,2,1,Laboratory Technician,4,Unknown,2690.0,7713.0,1,Yes,No,18,3.0,4,,1,,5,2.0,1,0,1,1988,1000000000.0,No
46,No,travel rarely,563.0,Research & Development,1,4,Life Sciences,1,1602.0,4,0,56,4,4,Manager,1,Unknown,17567.0,3156.0,1,Yes,No,15,3.0,2,80.0,0,27.0,5,1.0,26,0,12,1977,1000000000.0,No
18,Yes,travel frequently,544.0,Sales,3,2,Medical,1,1624.0,2,1,70,3,1,Sales Representative,4,Single,1569.0,18420.0,1,Yes,Yes,12,3.0,3,80.0,0,0.0,2,4.0,0,0,0,2005,1000000000.0,Yes
29,No,Unknown,991.0,Sales,5,3,Other,1,1669.0,1,0,43,2,2,Sales Executive,2,Divorced,4187.0,3356.0,1,Yes,Yes,13,,2,,1,10.0,3,2.0,10,0,9,1994,1000000000.0,Yes
31,No,Unknown,1112.0,Sales,5,4,Life Sciences,1,1673.0,1,1,67,3,2,Sales Executive,4,Unknown,,22589.0,1,Yes,No,11,3.0,1,,2,10.0,2,,10,0,2,1992,1000000000.0,Yes
41,No,travel rarely,1206.0,Sales,23,2,Other,1,1678.0,4,0,80,3,3,Sales Executive,3,Single,,11591.0,3,Yes,No,16,3.0,4,,0,21.0,2,3.0,2,0,2,1982,1000000000.0,Yes
60,No,Unknown,802.0852348993288,Research & Development,1,4,Other,1,1697.0,3,0,92,1,3,Healthcare Representative,4,Divorced,10883.0,20467.0,3,Yes,No,20,4.0,3,,1,19.0,2,4.0,1,0,0,1963,1000000000.0,No
24,Yes,Unknown,240.0,Research & Development,22,1,Other,1,1714.0,4,0,58,1,1,Human Resources,3,Married,,11585.0,1,Yes,No,11,,3,,1,1.0,2,3.0,1,0,0,1999,1000000000.0,Yes
40,No,travel rarely,369.0,Research & Development,8,2,Life Sciences,1,1724.0,2,1,92,3,2,Manufacturing Director,1,Unknown,,5041.0,2,Yes,Yes,16,3.0,2,80.0,1,18.0,3,3.0,1,0,0,1983,1000000000.0,Yes
47,No,non travel,543.0,Sales,2,4,Marketing,1,1731.0,3,0,87,3,2,Sales Executive,2,Unknown,,3536.0,7,Yes,No,11,3.0,4,,1,4.0,3,1.0,1,0,0,1976,1000000000.0,Yes
45,No,travel rarely,176.0,Research & Development,41,3,Life Sciences,1,1744.0,41,1,56,1,3,Human Resources,3,Married,9756.0,6595.0,4,Yes,No,21,4.0,3,,2,9.0,2,4.0,5,0,3,1978,1000000000.0,Yes
34,No,Unknown,181.0,Research & Development,2,4,Other,1,1755.0,4,0,97,4,1,Research Scientist,4,Married,,5586.0,0,Yes,Yes,14,3.0,1,80.0,3,6.0,3,3.0,5,1,2,1989,1000000000.0,No
33,Yes,Unknown,211.0,Sales,16,3,Other,1,1758.0,1,1,74,3,3,Sales Executive,1,Unknown,,10092.0,2,Yes,Yes,20,4.0,3,80.0,0,,2,2.0,0,0,0,1990,1000000000.0,Yes
